,hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_icu_beds_7_day_avg,icu_beds_used_7_day_avg,geocoded_hospital_address,latitude,longitude,icu_beds_used_pct_7_day_avg
28129,332008,2021/02/05,NY,332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,NEW YORK,10035.0,Long Term,36061.0,True,0.0,0.0,POINT (-73.940812 40.80287),40.80287,-73.940812,
28130,330101,2021/02/05,NY,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,10065.0,Short Term,36061.0,True,520.1,471.7,POINT (-73.954335 40.76415),40.76415,-73.954335,0.9069409728898288
28131,330169,2021/02/05,NY,330169,MOUNT SINAI BETH ISRAEL,FIRST AVENUE AT 16TH STREET,NEW YORK,10003.0,Short Term,36061.0,True,63.9,57.0,POINT (-73.9816 40.732665),40.732665,-73.9816,0.892018779342723
28133,330024,2021/02/05,NY,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,10029.0,Short Term,36061.0,True,258.0,135.1,POINT (-73.95293294771362 40.79025685781565),40.79025685781565,-73.95293294771362,0.5236434108527132
28134,330046,2021/02/05,NY,330046,MOUNT SINAI WEST,1000 TENTH AVENUE,NEW YORK,10019.0,Short Term,36061.0,True,79.7,77.9,POINT (-73.987846 40.770129),40.770129,-73.987846,0.9774153074027604
28135,330119,2021/02/05,NY,330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,10021.0,Short Term,36061.0,True,111.0,54.4,POINT (-73.960611 40.773964),40.773964,-73.960611,0.4900900900900901
28136,330199,2021/02/05,NY,330199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,NEW YORK,10029.0,Short Term,36061.0,True,23.0,13.0,POINT (-73.943636 40.78472),40.78472,-73.943636,0.5652173913043478
28137,330204,2021/02/05,NY,330204,BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE,NEW YORK,10016.0,Short Term,36061.0,True,106.0,91.9,POINT (-73.97625 40.740079),40.740079,-73.97625,0.8669811320754718
28138,330240,2021/02/05,NY,330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,10037.0,Short Term,36061.0,True,30.0,24.6,POINT (-73.940495 40.814482),40.814482,-73.940495,0.8200000000000001
28160,330231,2021/02/05,NY,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,11432.0,Short Term,36081.0,True,38.0,27.9,POINT (-73.803431 40.71698),40.71698,-73.803431,0.7342105263157894
28161,330193,2021/02/05,NY,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,11355.0,Short Term,36081.0,True,36.0,28.0,POINT (-73.815645 40.755636),40.755636,-73.815645,0.7777777777777778
28162,330395,2021/02/05,NY,330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,327 BEACH 19TH STREET,FAR ROCKAWAY,11691.0,Short Term,36081.0,True,21.0,20.0,POINT (-73.75268 40.598675),40.598675,-73.75268,0.9523809523809523
28164,330014,2021/02/05,NY,330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,11418.0,Short Term,36081.0,True,62.0,49.4,POINT (-73.816302 40.701412),40.701412,-73.816302,0.7967741935483871
28165,330055,2021/02/05,NY,330055,NEW YORK-PRESBYTERIAN/QUEENS,56-45 MAIN STREET,FLUSHING,11355.0,Short Term,36081.0,True,113.0,59.0,POINT (-73.82525511455265 40.748180495849915),40.748180495849915,-73.82525511455265,0.5221238938053098
28166,330128,2021/02/05,NY,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,11373.0,Short Term,36081.0,True,83.0,43.1,POINT (-73.88598 40.74434),40.74434,-73.88598,0.519277108433735
28169,330028,2021/02/05,NY,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,10310.0,Short Term,36085.0,True,73.0,29.6,POINT (-74.106693 40.63551),40.63551,-74.106693,0.4054794520547945
28170,330160,2021/02/05,NY,330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,10305.0,Short Term,36085.0,True,107.7,103.7,POINT (-74.087013 40.584082),40.584082,-74.087013,0.9628597957288765
33074,330080,2021/01/29,NY,330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,10451.0,Short Term,36005.0,True,100.0,51.0,POINT (-73.924072 40.817681),40.817681,-73.924072,0.51
33075,332006,2021/01/29,NY,332006,CALVARY HOSPITAL INC,1740 - 70 EASTCHESTER R0AD,BRONX,10461.0,Long Term,36005.0,True,0.0,0.0,POINT (-73.84404860297437 40.84823562129306),40.84823562129306,-73.84404860297437,
33076,330009,2021/01/29,NY,330009,BRONXCARE HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,10456.0,Short Term,36005.0,True,77.0,52.9,POINT (-73.903756 40.83175),40.83175,-73.903756,0.687012987012987
33077,330059,2021/01/29,NY,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,10467.0,Short Term,36005.0,True,206.0,170.3,POINT (-73.879975 40.879777),40.879777,-73.879975,0.8266990291262136
33078,330399,2021/01/29,NY,330399,ST BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,10457.0,Short Term,36005.0,True,56.0,43.0,POINT (-73.892168 40.85277),40.85277,-73.892168,0.7678571428571429
33079,330385,2021/01/29,NY,330385,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE & 210TH STREET,BRONX,10467.0,Short Term,36005.0,True,27.0,18.7,POINT (-73.88108250297297 40.88078958599722),40.88078958599722,-73.88108250297297,0.6925925925925925
33080,330127,2021/01/29,NY,330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,10461.0,Short Term,36005.0,True,92.6,74.4,POINT (-73.84721 40.857455),40.857455,-73.84721,0.8034557235421167
33114,330350,2021/01/29,NY,330350,SUNY HEALTH SCIENCE CENTER AT BROOKLYN UNIVERSITY,445 LENOX ROAD,BROOKLYN,11203.0,Short Term,36047.0,True,60.0,20.3,POINT (-73.94516 40.654457),40.654457,-73.94516,0.3383333333333333
33115,330397,2021/01/29,NY,330397,INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVENUE,BROOKLYN,11213.0,Short Term,36047.0,True,23.0,19.4,POINT (-73.937154 40.677866),40.677866,-73.937154,0.8434782608695651
33116,330233,2021/01/29,NY,330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,11212.0,Short Term,36047.0,True,52.0,50.4,POINT (-73.91275 40.6545),40.6545,-73.91275,0.9692307692307692
33117,330194,2021/01/29,NY,330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,11219.0,Short Term,36047.0,True,80.0,55.4,POINT (-73.998668 40.63908),40.63908,-73.998668,0.6925
33118,330236,2021/01/29,NY,330236,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,11215.0,Short Term,36047.0,True,75.0,52.7,POINT (-73.979141 40.668263),40.668263,-73.979141,0.7026666666666667
33119,330396,2021/01/29,NY,330396,WOODHULL MEDICAL & MENTAL HEALTH CENTER,760 BROADWAY,BROOKLYN,11206.0,Short Term,36047.0,True,19.3,21.0,POINT (-73.941557 40.700512),40.700512,-73.941557,1.088082901554404
33120,330201,2021/01/29,NY,330201,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,11203.0,Short Term,36047.0,True,20.0,19.3,POINT (-73.934072 40.658929),40.658929,-73.934072,0.9650000000000001
33121,330019,2021/01/29,NY,330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,11229.0,Short Term,36047.0,True,19.0,17.4,POINT (-73.948321 40.613783),40.613783,-73.948321,0.9157894736842105
33122,330221,2021/01/29,NY,330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,11237.0,Short Term,36047.0,True,28.0,17.3,POINT (-73.917648 40.704699),40.704699,-73.917648,0.6178571428571429
33123,330056,2021/01/29,NY,330056,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,121 DEKALB AVENUE,BROOKLYN,11201.0,Short Term,36047.0,True,24.0,18.1,POINT (-73.9774 40.689785),40.689785,-73.9774,0.7541666666666668
33124,330196,2021/01/29,NY,330196,CONEY ISLAND HOSPITAL CENTER,2601 OCEAN PARKWAY,BROOKLYN,11235.0,Short Term,36047.0,True,55.6,48.6,POINT (-73.966285 40.58494),40.58494,-73.966285,0.8741007194244604
33125,330202,2021/01/29,NY,330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,BROOKLYN,11203.0,Short Term,36047.0,True,52.9,47.7,POINT (-73.944039 40.655773),40.655773,-73.944039,0.9017013232514178
33144,330199,2021/01/29,NY,330199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,NEW YORK,10029.0,Short Term,36061.0,True,23.0,11.0,POINT (-73.943636 40.78472),40.78472,-73.943636,0.4782608695652174
33146,330169,2021/01/29,NY,330169,MOUNT SINAI BETH ISRAEL,FIRST AVENUE AT 16TH STREET,NEW YORK,10003.0,Short Term,36061.0,True,65.0,56.6,POINT (-73.9816 40.732665),40.732665,-73.9816,0.8707692307692307
33147,330101,2021/01/29,NY,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,10065.0,Short Term,36061.0,True,518.1,456.1,POINT (-73.954335 40.76415),40.76415,-73.954335,0.8803319822428103
33148,330410,2021/01/29,NY,330410,TERENCE CARDINAL COOKE HEALTH CARE CENTER,1249 FIFTH AVENUE,NEW YORK,10029.0,Short Term,36061.0,True,0.0,0.0,POINT (-73.951083 40.794298),40.794298,-73.951083,
33149,330240,2021/01/29,NY,330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,10037.0,Short Term,36061.0,True,33.1,23.6,POINT (-73.940495 40.814482),40.814482,-73.940495,0.7129909365558913
33150,330024,2021/01/29,NY,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,10029.0,Short Term,36061.0,True,258.0,131.7,POINT (-73.95293294771362 40.79025685781565),40.79025685781565,-73.95293294771362,0.5104651162790698
33151,330046,2021/01/29,NY,330046,MOUNT SINAI WEST,1000 TENTH AVENUE,NEW YORK,10019.0,Short Term,36061.0,True,74.0,71.1,POINT (-73.987846 40.770129),40.770129,-73.987846,0.9608108108108108
33152,330154,2021/01/29,NY,330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,1275 YORK AVENUE,NEW YORK,10065.0,Short Term,36061.0,True,40.0,29.7,POINT (-73.955801 40.764044),40.764044,-73.955801,0.7424999999999999
33153,332008,2021/01/29,NY,332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,NEW YORK,10035.0,Long Term,36061.0,True,0.0,0.0,POINT (-73.940812 40.80287),40.80287,-73.940812,
33154,330214,2021/01/29,NY,330214,NYU LANGONE HOSPITALS,550 FIRST AVENUE,NEW YORK,10016.0,Short Term,36061.0,True,408.0,336.0,POINT (-73.974661 40.74226),40.74226,-73.974661,0.8235294117647058
33155,330204,2021/01/29,NY,330204,BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE,NEW YORK,10016.0,Short Term,36061.0,True,104.6,92.0,POINT (-73.97625 40.740079),40.740079,-73.97625,0.8795411089866157
33156,330119,2021/01/29,NY,330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,10021.0,Short Term,36061.0,True,111.0,49.1,POINT (-73.960611 40.773964),40.773964,-73.960611,0.4423423423423424
33157,330100,2021/01/29,NY,330100,N Y EYE AND EAR INFIRMARY,230 SECOND AVE,NEW YORK,10003.0,Short Term,36061.0,True,0.0,0.0,POINT (-73.984816 40.732559),40.732559,-73.984816,
33179,330014,2021/01/29,NY,330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,11418.0,Short Term,36081.0,True,62.0,47.3,POINT (-73.816302 40.701412),40.701412,-73.816302,0.7629032258064515
33180,330395,2021/01/29,NY,330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,327 BEACH 19TH STREET,FAR ROCKAWAY,11691.0,Short Term,36081.0,True,21.0,18.1,POINT (-73.75268 40.598675),40.598675,-73.75268,0.861904761904762
33181,330055,2021/01/29,NY,330055,NEW YORK-PRESBYTERIAN/QUEENS,56-45 MAIN STREET,FLUSHING,11355.0,Short Term,36081.0,True,113.0,65.9,POINT (-73.82525511455265 40.748180495849915),40.748180495849915,-73.82525511455265,0.5831858407079646
33182,330128,2021/01/29,NY,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,11373.0,Short Term,36081.0,True,65.9,46.0,POINT (-73.88598 40.74434),40.74434,-73.88598,0.6980273141122912
33183,330193,2021/01/29,NY,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,11355.0,Short Term,36081.0,True,36.0,30.3,POINT (-73.815645 40.755636),40.755636,-73.815645,0.8416666666666667
33184,330231,2021/01/29,NY,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,11432.0,Short Term,36081.0,True,41.1,24.1,POINT (-73.803431 40.71698),40.71698,-73.803431,0.586374695863747
33188,330028,2021/01/29,NY,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,10310.0,Short Term,36085.0,True,73.0,25.9,POINT (-74.106693 40.63551),40.63551,-74.106693,0.3547945205479452
33189,330160,2021/01/29,NY,330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,10305.0,Short Term,36085.0,True,107.9,104.0,POINT (-74.087013 40.584082),40.584082,-74.087013,0.963855421686747
38093,330080,2021/01/22,NY,330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,10451.0,Short Term,36005.0,True,65.1,42.4,POINT (-73.924072 40.817681),40.817681,-73.924072,0.6513056835637481
38094,332006,2021/01/22,NY,332006,CALVARY HOSPITAL INC,1740 - 70 EASTCHESTER R0AD,BRONX,10461.0,Long Term,36005.0,True,0.0,0.0,POINT (-73.84404860297437 40.84823562129306),40.84823562129306,-73.84404860297437,
38095,330399,2021/01/22,NY,330399,ST BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,10457.0,Short Term,36005.0,True,56.0,37.6,POINT (-73.892168 40.85277),40.85277,-73.892168,0.6714285714285715
38096,330127,2021/01/22,NY,330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,10461.0,Short Term,36005.0,True,88.9,74.6,POINT (-73.84721 40.857455),40.857455,-73.84721,0.8391451068616422
38097,330385,2021/01/22,NY,330385,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE & 210TH STREET,BRONX,10467.0,Short Term,36005.0,True,27.0,21.9,POINT (-73.88108250297297 40.88078958599722),40.88078958599722,-73.88108250297297,0.811111111111111
38098,330059,2021/01/22,NY,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,10467.0,Short Term,36005.0,True,206.0,175.9,POINT (-73.879975 40.879777),40.879777,-73.879975,0.8538834951456311
38099,330009,2021/01/22,NY,330009,BRONXCARE HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,10456.0,Short Term,36005.0,True,77.0,49.7,POINT (-73.903756 40.83175),40.83175,-73.903756,0.6454545454545455
38133,330019,2021/01/22,NY,330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,11229.0,Short Term,36047.0,True,19.0,16.0,POINT (-73.948321 40.613783),40.613783,-73.948321,0.8421052631578947
38134,330201,2021/01/22,NY,330201,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,11203.0,Short Term,36047.0,True,20.0,19.7,POINT (-73.934072 40.658929),40.658929,-73.934072,0.985
38135,330236,2021/01/22,NY,330236,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,11215.0,Short Term,36047.0,True,75.0,55.4,POINT (-73.979141 40.668263),40.668263,-73.979141,0.7386666666666667
38136,330396,2021/01/22,NY,330396,WOODHULL MEDICAL & MENTAL HEALTH CENTER,760 BROADWAY,BROOKLYN,11206.0,Short Term,36047.0,True,26.4,19.7,POINT (-73.941557 40.700512),40.700512,-73.941557,0.7462121212121212
38137,330202,2021/01/22,NY,330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,BROOKLYN,11203.0,Short Term,36047.0,True,54.0,48.1,POINT (-73.944039 40.655773),40.655773,-73.944039,0.8907407407407407
38138,330221,2021/01/22,NY,330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,11237.0,Short Term,36047.0,True,28.0,19.6,POINT (-73.917648 40.704699),40.704699,-73.917648,0.7000000000000001
38139,330196,2021/01/22,NY,330196,CONEY ISLAND HOSPITAL CENTER,2601 OCEAN PARKWAY,BROOKLYN,11235.0,Short Term,36047.0,True,52.3,47.0,POINT (-73.966285 40.58494),40.58494,-73.966285,0.8986615678776291
38140,330233,2021/01/22,NY,330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,11212.0,Short Term,36047.0,True,50.6,45.6,POINT (-73.91275 40.6545),40.6545,-73.91275,0.9011857707509882
38141,330194,2021/01/22,NY,330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,11219.0,Short Term,36047.0,True,80.0,61.6,POINT (-73.998668 40.63908),40.63908,-73.998668,0.77
38142,330397,2021/01/22,NY,330397,INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVENUE,BROOKLYN,11213.0,Short Term,36047.0,True,23.0,17.0,POINT (-73.937154 40.677866),40.677866,-73.937154,0.7391304347826086
38143,330350,2021/01/22,NY,330350,SUNY HEALTH SCIENCE CENTER AT BROOKLYN UNIVERSITY,445 LENOX ROAD,BROOKLYN,11203.0,Short Term,36047.0,True,60.0,25.4,POINT (-73.94516 40.654457),40.654457,-73.94516,0.4233333333333333
38144,330056,2021/01/22,NY,330056,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,121 DEKALB AVENUE,BROOKLYN,11201.0,Short Term,36047.0,True,24.0,16.4,POINT (-73.9774 40.689785),40.689785,-73.9774,0.6833333333333332
38164,330214,2021/01/22,NY,330214,NYU LANGONE HOSPITALS,550 FIRST AVENUE,NEW YORK,10016.0,Short Term,36061.0,True,408.0,326.0,POINT (-73.974661 40.74226),40.74226,-73.974661,0.7990196078431373
38165,330410,2021/01/22,NY,330410,TERENCE CARDINAL COOKE HEALTH CARE CENTER,1249 FIFTH AVENUE,NEW YORK,10029.0,Short Term,36061.0,True,0.0,0.0,POINT (-73.951083 40.794298),40.794298,-73.951083,
38167,330024,2021/01/22,NY,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,10029.0,Short Term,36061.0,True,258.0,129.4,POINT (-73.95293294771362 40.79025685781565),40.79025685781565,-73.95293294771362,0.5015503875968993
38168,332008,2021/01/22,NY,332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,NEW YORK,10035.0,Long Term,36061.0,True,0.0,0.0,POINT (-73.940812 40.80287),40.80287,-73.940812,
38169,330101,2021/01/22,NY,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,10065.0,Short Term,36061.0,True,514.0,461.0,POINT (-73.954335 40.76415),40.76415,-73.954335,0.896887159533074
38170,330240,2021/01/22,NY,330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,10037.0,Short Term,36061.0,True,29.6,24.1,POINT (-73.940495 40.814482),40.814482,-73.940495,0.8141891891891891
38171,330199,2021/01/22,NY,330199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,NEW YORK,10029.0,Short Term,36061.0,True,23.0,13.4,POINT (-73.943636 40.78472),40.78472,-73.943636,0.5826086956521739
38172,330204,2021/01/22,NY,330204,BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE,NEW YORK,10016.0,Short Term,36061.0,True,106.0,90.1,POINT (-73.97625 40.740079),40.740079,-73.97625,0.85
38173,330119,2021/01/22,NY,330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,10021.0,Short Term,36061.0,True,111.0,50.1,POINT (-73.960611 40.773964),40.773964,-73.960611,0.45135135135135135
38174,330169,2021/01/22,NY,330169,MOUNT SINAI BETH ISRAEL,FIRST AVENUE AT 16TH STREET,NEW YORK,10003.0,Short Term,36061.0,True,65.0,52.0,POINT (-73.9816 40.732665),40.732665,-73.9816,0.8
38175,330046,2021/01/22,NY,330046,MOUNT SINAI WEST,1000 TENTH AVENUE,NEW YORK,10019.0,Short Term,36061.0,True,74.7,70.3,POINT (-73.987846 40.770129),40.770129,-73.987846,0.9410977242302543
38176,330154,2021/01/22,NY,330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,1275 YORK AVENUE,NEW YORK,10065.0,Short Term,36061.0,True,40.0,26.6,POINT (-73.955801 40.764044),40.764044,-73.955801,0.665
38198,330055,2021/01/22,NY,330055,NEW YORK-PRESBYTERIAN/QUEENS,56-45 MAIN STREET,FLUSHING,11355.0,Short Term,36081.0,True,113.0,63.6,POINT (-73.82525511455265 40.748180495849915),40.748180495849915,-73.82525511455265,0.5628318584070796
38200,330193,2021/01/22,NY,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,11355.0,Short Term,36081.0,True,36.0,27.6,POINT (-73.815645 40.755636),40.755636,-73.815645,0.7666666666666667
38201,330128,2021/01/22,NY,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,11373.0,Short Term,36081.0,True,58.3,42.4,POINT (-73.88598 40.74434),40.74434,-73.88598,0.7272727272727273
38202,330395,2021/01/22,NY,330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,327 BEACH 19TH STREET,FAR ROCKAWAY,11691.0,Short Term,36081.0,True,21.0,15.6,POINT (-73.75268 40.598675),40.598675,-73.75268,0.7428571428571429
38203,330014,2021/01/22,NY,330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,11418.0,Short Term,36081.0,True,47.0,39.6,POINT (-73.816302 40.701412),40.701412,-73.816302,0.8425531914893617
38204,330231,2021/01/22,NY,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,11432.0,Short Term,36081.0,True,45.4,25.1,POINT (-73.803431 40.71698),40.71698,-73.803431,0.5528634361233481
38207,330028,2021/01/22,NY,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,10310.0,Short Term,36085.0,True,73.0,31.0,POINT (-74.106693 40.63551),40.63551,-74.106693,0.4246575342465753
38208,330160,2021/01/22,NY,330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,10305.0,Short Term,36085.0,True,107.1,99.3,POINT (-74.087013 40.584082),40.584082,-74.087013,0.927170868347339
43111,330009,2021/01/15,NY,330009,BRONXCARE HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,10456.0,Short Term,36005.0,True,77.0,50.1,POINT (-73.903756 40.83175),40.83175,-73.903756,0.6506493506493507
43112,330385,2021/01/15,NY,330385,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE & 210TH STREET,BRONX,10467.0,Short Term,36005.0,True,42.4,18.0,POINT (-73.88108250297297 40.88078958599722),40.88078958599722,-73.88108250297297,0.42452830188679247
43113,330059,2021/01/15,NY,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,10467.0,Short Term,36005.0,True,206.0,171.0,POINT (-73.879975 40.879777),40.879777,-73.879975,0.8300970873786407
43114,332006,2021/01/15,NY,332006,CALVARY HOSPITAL INC,1740 - 70 EASTCHESTER R0AD,BRONX,10461.0,Long Term,36005.0,True,0.0,0.0,POINT (-73.84404860297437 40.84823562129306),40.84823562129306,-73.84404860297437,
43115,330080,2021/01/15,NY,330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,10451.0,Short Term,36005.0,True,67.0,46.3,POINT (-73.924072 40.817681),40.817681,-73.924072,0.691044776119403
43116,330399,2021/01/15,NY,330399,ST BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,10457.0,Short Term,36005.0,True,56.0,37.4,POINT (-73.892168 40.85277),40.85277,-73.892168,0.6678571428571428
43117,330127,2021/01/15,NY,330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,10461.0,Short Term,36005.0,True,97.0,72.6,POINT (-73.84721 40.857455),40.857455,-73.84721,0.7484536082474226
43151,330397,2021/01/15,NY,330397,INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVENUE,BROOKLYN,11213.0,Short Term,36047.0,True,21.6,13.0,POINT (-73.937154 40.677866),40.677866,-73.937154,0.6018518518518519
43152,330202,2021/01/15,NY,330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,BROOKLYN,11203.0,Short Term,36047.0,True,54.0,53.1,POINT (-73.944039 40.655773),40.655773,-73.944039,0.9833333333333334
43153,330396,2021/01/15,NY,330396,WOODHULL MEDICAL & MENTAL HEALTH CENTER,760 BROADWAY,BROOKLYN,11206.0,Short Term,36047.0,True,20.6,20.1,POINT (-73.941557 40.700512),40.700512,-73.941557,0.9757281553398058
43154,330201,2021/01/15,NY,330201,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,11203.0,Short Term,36047.0,True,20.0,18.9,POINT (-73.934072 40.658929),40.658929,-73.934072,0.945
43155,330019,2021/01/15,NY,330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,11229.0,Short Term,36047.0,True,19.0,17.0,POINT (-73.948321 40.613783),40.613783,-73.948321,0.8947368421052632
43156,330196,2021/01/15,NY,330196,CONEY ISLAND HOSPITAL CENTER,2601 OCEAN PARKWAY,BROOKLYN,11235.0,Short Term,36047.0,True,51.0,46.1,POINT (-73.966285 40.58494),40.58494,-73.966285,0.903921568627451
43157,330236,2021/01/15,NY,330236,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,11215.0,Short Term,36047.0,True,75.0,55.9,POINT (-73.979141 40.668263),40.668263,-73.979141,0.7453333333333333
43158,330221,2021/01/15,NY,330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,11237.0,Short Term,36047.0,True,28.0,22.9,POINT (-73.917648 40.704699),40.704699,-73.917648,0.8178571428571428
43159,330350,2021/01/15,NY,330350,SUNY HEALTH SCIENCE CENTER AT BROOKLYN UNIVERSITY,445 LENOX ROAD,BROOKLYN,11203.0,Short Term,36047.0,True,60.0,25.3,POINT (-73.94516 40.654457),40.654457,-73.94516,0.4216666666666667
